ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
4635,bonds of steel,a welcome mega-merger,03/02/2011,Economist,1,0,0
4636,per ardua,the jet-engine maker is soaring above its troubles,03/02/2011,Economist,0,0,0
4637,correction: timur kuran,"as ageing tycoons die, their heirs are feuding and their empires are at risk",03/02/2011,Economist,1,0,0
4638,dusk for the patriarchs,messrs rothschild and bakrie team up to dig coal,03/02/2011,Economist,1,0,0
4639,"two dynasties, several pits",reliable identity numbers could create many opportunities for business,27/01/2011,Economist,1,0,0
4640,identifying a billion indians,the supreme court could change the face of class-action law,27/01/2011,Economist,0,0,0
4641,class discipline,a scholar asks some profound questions about why the middle east fell behind the west,27/01/2011,Economist,0,0,1
4642,milton friedman goes on tour,a survey of attitudes to business turns up some intriguing national differences,27/01/2011,Economist,0,0,1
4643,burning ambitions,what is good news for miners is bad news for the environment,27/01/2011,Economist,1,0,0
4644,the co-op strikes back,small grocery stores use tesco tactics to beat the supermarkets,27/01/2011,Economist,0,1,1
4645,in the cheap seats,"with traffic expected to slow, low-cost air carriers are getting fancy",27/01/2011,Economist,0,0,1
4646,the few,an economics lesson for the concert business,,Economist,1,0,0
4647,pricing the piper,what record food prices mean for business,20/01/2011,Economist,0,1,0
4648,the consequences of costly nosh,the western dean of a business school in shanghai,20/01/2011,Economist,0,1,0
4649,teaching case studies in china,can a jobsless apple flourish?,20/01/2011,Economist,0,0,1
4650,the boss is unwell,inexpensive asian innovation will transform the market for medical devices,20/01/2011,Economist,0,1,0
4651,frugal healing,corporate japan adjusts quickly to a shortage of rare earths,20/01/2011,Economist,0,1,0
4652,rare action,firms from the developing world are rapidly catching up with their old-world competitors,20/01/2011,Economist,0,1,1
4653,dancing with mr putin,bp’s russian venture offers big rewards and big risks,20/01/2011,Economist,0,0,0
4654,go fetch that,one of the world’s most controversial sporting events is back on track,13/01/2011,Economist,1,0,0
4655,logoland,why consumers balk at companies’ efforts to rebrand themselves,13/01/2011,Economist,0,1,1
4656,correction: paypal,"rather slowly, the buying and selling of art and antiques is going online",13/01/2011,Economist,0,0,0
4657,"look, don't touch",a malaise that goes back more than 300 years,13/01/2011,Economist,0,0,1
4658,too close to power,japan’s government is trying to attract business investment. really,13/01/2011,Economist,0,0,1
4659,over here!,the promise and perils of crowdsourcing content,13/01/2011,Economist,1,0,0
4660,wikipleadia,hugh hefner has retaken control of a shrunken empire,13/01/2011,Economist,0,1,0
4661,bunny hop,america’s carmakers are back. a posse of tough competitors is waiting for them,13/01/2011,Economist,1,0,0
4662,from big three to magnificent seven,pirelli and continental shrug off their chequered past,13/01/2011,Economist,1,0,0
4663,bouncing back,the fall and rise of the music video,06/01/2011,Economist,0,0,1
4664,greens v jobs,how investor-friendly is india?,06/01/2011,Economist,0,0,1
4665,a double shot of discord,the kings of coffee brawl with the monarchs of macaroni,06/01/2011,Economist,1,0,0
4666,is facebook really worth $50 billion?,and will its new financing scheme fall foul of regulators?,06/01/2011,Economist,1,0,0
4667,the tussle for talent,the best companies are obsessed by “the vital few”,06/01/2011,Economist,1,0,0
4668,"eat, pray, tweet",social-networking sites have taken off in indonesia. who will profit?,06/01/2011,Economist,0,0,1
4669,the misery of flying,is more regulatory reform the answer?,06/01/2011,Economist,0,0,1
4670,going for the auditors,the ultimate target of the lawsuit may be lehman’s former bosses,29/12/2010,Economist,1,0,0
4671,china's king of e-commerce,jack ma knows as much as anyone about how china’s middle class spends its money. what will he do with this information?,29/12/2010,Economist,0,0,1
4672,breaking up,"even spun off, motorola’s mobile-phone unit may not stage a comeback",29/12/2010,Economist,0,0,1
4673,beyond the start-up nation,israel has become a high-tech superpower over the past two decades. can the good news last?,29/12/2010,Economist,0,0,1
4674,peace on the rhine,a european defence giant heals wounds and looks ahead,29/12/2010,Economist,0,0,1
4675,the second handbag war,bernard arnault lays siege to hermès and its founding family,29/12/2010,Economist,0,1,1
4676,correction: internet start-ups,"like its founder, mediaset is tacky, unfairly advantaged—and resilient",29/12/2010,Economist,0,0,1
4677,the glory of berlusconi,some tech start-ups look over-valued,16/12/2010,Economist,1,0,0
4678,another bubble?,outsourcing can cut your legal bills,16/12/2010,Economist,0,0,0
4679,why do firms exist?,a mining firm snuggles up to its biggest customer,16/12/2010,Economist,0,0,1
4680,offshoring your lawyer,can the gulf attract medical tourists?,16/12/2010,Economist,0,0,0
4681,digging with the dragon,"a serial entrepreneur shows france how to love, and how to fail",16/12/2010,Economist,0,0,1
4682,"sun, shopping and surgery",ships are filthy. a new website shows how filthy,09/12/2010,Economist,0,0,0
4683,lucky in love,barnes & noble fights a takeover bid,09/12/2010,Economist,0,1,0
4684,shining a light,solar cells are getting cheaper as subsidies subside,09/12/2010,Economist,0,1,0
4685,be afraid,companies must adapt to a world where no secret is safe,09/12/2010,Economist,0,0,1
4686,where are the profits?,sales are soaring; margins are meagre,09/12/2010,Economist,0,0,1
4687,pepsi's russian challenge,an american icon becomes russia’s biggest food firm,09/12/2010,Economist,1,0,0
4688,barack and business,corporate america is mending fences with the nation’s chief executive. tentatively,09/12/2010,Economist,1,0,0
4689,the status seekers,consumers are finding new ways to flaunt their status,02/12/2010,Economist,0,0,1
4690,the pivotal moment,bet on a boss who can twirl on his toes,02/12/2010,Economist,0,0,1
4691,free as a bard,seeking profit in the world’s toughest recorded-music market,02/12/2010,Economist,1,0,0
4692,dynamic but dirty,a series of corruption scandals shake indian businesses,02/12/2010,Economist,0,1,0
4693,"ready, set, dough",activist investors are limbering up to make trouble once more,02/12/2010,Economist,0,0,0
4694,how long will google's magic last?,it flourished during the first phase of the internet. the next one may be tougher,02/12/2010,Economist,1,0,0
4695,team france in disarray,unhappy attempts to revive a national industry,02/12/2010,Economist,0,0,0
4696,going up,"fitting large buildings with lifts, locks and electrical systems is nice work",25/11/2010,Economist,1,0,0
4697,holiday hopes,"retailers are expecting happy holidays, but not all shoppers are full of cheer",25/11/2010,Economist,0,0,0
4698,mittel-management,germany’s midsized companies have a lot to teach the world,25/11/2010,Economist,0,0,0
4699,wall street goes long on grannies,nursing homes may not provide the profits that buy-out firms expect,25/11/2010,Economist,1,0,0
4700,coming together,business is gradually reuniting the former yugoslav market,25/11/2010,Economist,0,0,1
4701,son also rises,"a rare, self-made business leader wants to revitalise japan through telecoms",25/11/2010,Economist,0,0,0
4702,fiat plays double or quits with chrysler,"sergio marchionne reckons that chrysler can help save fiat from itself and from italy. it is a gamble, but one he has to take",25/11/2010,Economist,1,0,0
4703,correction: dynegy,"semiconductors are becoming more malleable, too",25/11/2010,Economist,0,0,1
4704,kneading chips,"despite government meddling and rampant piracy, commercial television is surging in the middle kingdom",18/11/2010,Economist,0,0,1
4705,china's got viewers,the rise of the virtual computer,18/11/2010,Economist,1,0,0
4706,the liquefaction of hardware,the battle over dynegy reveals the turbulence in energy markets,18/11/2010,Economist,1,1,0
4707,mandarin's great leap forward,interest soars in learning china’s official language,18/11/2010,Economist,0,0,0
4708,the brazilian model,brazil needs to be more innovative to fulfil its promise of being the “country of the future”,18/11/2010,Economist,0,1,0
4709,leaving home,japan’s big companies are shipping production abroad,18/11/2010,Economist,0,1,0
4710,creamy,"yoplait, a french yogurt firm, has plenty of suitors",18/11/2010,Economist,1,0,0
4711,sticking together,"advice on managing partnerships, courtesy of keith richards and michael eisner",11/11/2010,Economist,1,0,0
4712,containing engine failure,rolls-royce should survive any design faults found in its superjumbo engines,11/11/2010,Economist,0,0,1
4713,fashionably alive,a maker of fancy menswear survives a century,11/11/2010,Economist,0,0,1
4714,living in lean times,lower costs and newer models help gm to survive in a shrunken market,11/11/2010,Economist,0,0,1
4715,asset-light or asset-right?,a boardroom tussle over strategy at accor illustrates the hotel industry’s debate about its business model,11/11/2010,Economist,1,0,1
4716,trouble with the law,graduates of american law schools are finding that their chosen career is less lucrative than they had hoped,11/11/2010,Economist,0,0,1
4717,m-powered,the convergence of mobile telephony and health care is under way,11/11/2010,Economist,1,1,0
4718,"nah, no","micro-sales, so far, for a much-hyped micro-car",11/11/2010,Economist,0,0,1
4719,snipping off the shackles,the red tape that ties down businesses is being modestly pruned around the world. but there is still an awful lot left to cut,04/11/2010,Economist,1,0,0
4720,the other elephant,barack obama thinks that the rise of india will be good for american jobs. there is another side to the story,04/11/2010,Economist,0,0,0
4721,maintaining fees,a lawsuit against sap is about more than illegal downloads,04/11/2010,Economist,1,0,0
4722,war on new fronts,different tactics are needed to profit from a slowdown in defence spending,04/11/2010,Economist,0,0,1
4723,king of the mad men,"as the advertising giant he built celebrates its 25th birthday, sir martin sorrell is once again full of optimism",04/11/2010,Economist,1,0,0
4724,from walkman to hollow men,japan’s lack of bold business leaders,04/11/2010,Economist,0,0,0
4725,paper tiger,there is more talk about reform than action in india’s poorest state,04/11/2010,Economist,0,0,1
4726,big-hearted blue,ibm reinvents voluntary work,28/10/2010,Economist,0,1,1
4727,end of the silicon honeymoon,the love affair that technology firms had with america’s president is fading fast,28/10/2010,Economist,1,0,0
